iter	MAPE	RMSE
955	0.1781331657	6.165382375
956	0.1782062786	6.155949744
957	0.1780039223	6.147830289
958	0.1777321671	6.142707808
959	0.1773067782	6.126360959
960	0.177204438	6.117763829
961	0.1769910181	6.106240958
962	0.1757939756	6.07649487
963	0.1756965277	6.059719566
964	0.1754959837	6.054494342
965	0.1749511512	6.029915988
966	0.1749706381	6.017846544
967	0.1748870075	6.015290675
968	0.1745844677	6.001532018
969	0.1747084726	5.99271082
970	0.1741807672	5.959568283
971	0.17363908	5.938156567
972	0.1733179644	5.924367715
973	0.1731636719	5.916331878
974	0.173127665	5.904266759
975	0.1728972117	5.890938476
976	0.1722211274	5.872537927
977	0.1716235901	5.847671419
978	0.1714000672	5.841694867
979	0.1704564823	5.82901388
980	0.1698942596	5.81770212
981	0.169511842	5.80871861
982	0.168711497	5.792837119
983	0.1681572046	5.784754815
984	0.1682673618	5.778307905
985	0.1679955252	5.773524958
986	0.1678522699	5.761625805
987	0.167605406	5.755812453
988	0.1673500923	5.75228756
989	0.1669516283	5.737828136
990	0.1664799143	5.724402787
991	0.1660221512	5.71763902
992	0.1652355138	5.70626765
993	0.1649029551	5.700906454
994	0.1646931402	5.697480923
995	0.1641681586	5.69195319
996	0.1637845946	5.679164782
997	0.1639363652	5.671812227
998	0.1638893352	5.662845197
999	0.1635743774	5.65903911
1000	0.1635079755	5.652869526
1001	0.163411392	5.639464759
1002	0.163309873	5.632321278
1003	0.1633538999	5.611147169
1004	0.1632343017	5.605697219
1005	0.1628878088	5.598989283
1006	0.1627020997	5.59042309
1007	0.1623725115	5.577008623
1008	0.1620930694	5.557625484
1009	0.1617648754	5.55240996
1010	0.1617976318	5.541469365
1011	0.1614927427	5.524657615
1012	0.1609655015	5.50000378
1013	0.1605356426	5.491095862
1014	0.1605334365	5.486091767
1015	0.1605033991	5.479598318
1016	0.1602738187	5.461487262
1017	0.1601557108	5.455845098
1018	0.1598425733	5.435069389
1019	0.1595354211	5.417248861
1020	0.1587676151	5.407908455
1021	0.1584356779	5.402387151
1022	0.1581266427	5.395404685
1023	0.1578978004	5.389586509
1024	0.1578043554	5.383524816
1025	0.1574912736	5.365333847
1026	0.1574781622	5.354724083
1027	0.1568704508	5.331842395
1028	0.1569319574	5.326471604
1029	0.1562134843	5.313699535
1030	0.1562850814	5.307255521
1031	0.1558728897	5.293881666
1032	0.155785518	5.28980107
1033	0.1555651245	5.275161047
1034	0.1555248225	5.263284631
1035	0.1551678044	5.256444731
1036	0.154473691	5.239466231
1037	0.1541290826	5.226201754
1038	0.1539945814	5.216801202
1039	0.1539819743	5.204573217
1040	0.1539784056	5.19921303
1041	0.1536316155	5.190875818
1042	0.1533070664	5.181875313
1043	0.1530205113	5.169440663
1044	0.1529492523	5.146025088
1045	0.1527806108	5.138198099
1046	0.1520846851	5.124858236
1047	0.1515967709	5.117612851
1048	0.1513701063	5.106106926
1049	0.1511695466	5.101435571
1050	0.1508834412	5.089059715
1051	0.1496884766	5.07855263
1052	0.1494455324	5.073568095
1053	0.149408018	5.064165288
1054	0.1493672067	5.053983689
1055	0.1487452062	5.039595849
1056	0.1485949829	5.032920101
1057	0.148143949	5.016897093
1058	0.1480515166	5.00648859
1059	0.1479448693	4.996836491
1060	0.147431631	4.988616849
1061	0.1472111021	4.968950026
1062	0.1470463275	4.965919728
1063	0.146383957	4.933477272
1064	0.1461081995	4.916502832
1065	0.1458895118	4.913459872
1066	0.1457742006	4.903035152
1067	0.1456577399	4.899222283
1068	0.1448087457	4.877652485
1069	0.144133643	4.870226535
1070	0.1438977577	4.866642533
1071	0.1437672946	4.85922683
1072	0.1431798797	4.848134133
1073	0.1426399365	4.842008735
1074	0.1422878703	4.837321963
1075	0.1421226987	4.830725721
1076	0.1416819773	4.814153193
1077	0.141375055	4.801886798
1078	0.1412636586	4.798682006
1079	0.1408821878	4.790113604
1080	0.1406587674	4.786126955
1081	0.140552901	4.776737338
1082	0.1403498561	4.770531236
1083	0.1403538747	4.766204525
1084	0.1403029359	4.755116749
1085	0.1401098949	4.747577495
1086	0.1401964024	4.742218792
1087	0.1398127284	4.737273138
1088	0.1398299849	4.726295796
1089	0.1395537747	4.718285485
1090	0.1393986058	4.709859331
1091	0.1389339031	4.692213891
1092	0.1385204655	4.686546787
1093	0.1383313816	4.67663075
1094	0.1381844475	4.665244484
1095	0.1379519771	4.655711302
1096	0.1377752173	4.647199535
1097	0.1372159263	4.637162492
1098	0.1370090572	4.628843404
1099	0.1367264517	4.615317661
1100	0.1362253994	4.605607915
1101	0.1361388229	4.60126414
1102	0.1361471723	4.59351686
1103	0.1354327139	4.579887131
1104	0.1353224563	4.565039694
1105	0.1349324265	4.560105967
1106	0.1348861687	4.552975458
1107	0.1348036408	4.548498088
1108	0.1346197814	4.544266543
1109	0.1339558179	4.528784394
1110	0.1339051951	4.520594337
1111	0.1340219024	4.511639109
1112	0.1338185414	4.506607197
1113	0.133729427	4.497454908
1114	0.1331356653	4.492328682
1115	0.1327485675	4.475123345
1116	0.1325580452	4.469491836
1117	0.1321929976	4.450912797
1118	0.1318174356	4.431968654
1119	0.131671509	4.424999058
1120	0.1317067042	4.421546793
1121	0.1312960945	4.408633561
1122	0.1311858617	4.405827668
1123	0.1308858647	4.39940177
1124	0.1307404318	4.392054104
1125	0.1304183554	4.378240014
1126	0.1302379611	4.372329919
1127	0.1299694523	4.364346459
1128	0.129411664	4.342016756
1129	0.1289834957	4.332916621
1130	0.1288914968	4.329777917
1131	0.1287792149	4.326350014
1132	0.1283319053	4.322435217
1133	0.1279911016	4.314065558
1134	0.1278304222	4.310623479
1135	0.1276773607	4.301853884
1136	0.1274303454	4.287191769
1137	0.1270772774	4.275130085
1138	0.1267761461	4.266297949
1139	0.1266241942	4.262417758
1140	0.126504564	4.246791328
1141	0.126536321	4.240913344
1142	0.12653606	4.228166798
1143	0.126551001	4.223174669
1144	0.1263977499	4.219476384
1145	0.1263907956	4.206707456
1146	0.1262272193	4.202192394
1147	0.1260337259	4.18983579
1148	0.125891888	4.182579253
1149	0.1256945869	4.17206371
1150	0.1254471754	4.169030974
1151	0.1249584124	4.15213896
1152	0.1248136217	4.146141045
1153	0.1248113708	4.134182415
1154	0.1246267246	4.126400187
1155	0.1246372183	4.117344776
1156	0.1244237422	4.102893533
1157	0.1244040157	4.097016565
1158	0.1242513065	4.092992008
1159	0.1237322096	4.084922898
1160	0.1230971063	4.070094819
1161	0.1228923411	4.063376676
1162	0.1229088814	4.055105487
1163	0.1226809548	4.035990089
1164	0.1218853815	4.017580344
1165	0.1217066021	4.009382772
1166	0.1209543793	3.996269012
1167	0.1204325717	3.98891817
1168	0.1202324713	3.978853892
1169	0.1201029373	3.975382086
1170	0.1196964797	3.960587477
1171	0.1195961192	3.956048311
1172	0.119400416	3.948745089
1173	0.1192252091	3.944758509
1174	0.1191556987	3.933382873
1175	0.1191810997	3.925405589
1176	0.1189514498	3.916729982
1177	0.1187687314	3.901141671
1178	0.1183887529	3.893419675
1179	0.118028366	3.884837214
1180	0.1175875492	3.877471837
1181	0.1173414161	3.872435122
1182	0.1172887008	3.861931503
1183	0.116931602	3.854793584
1184	0.1167066527	3.850091072
1185	0.1165005055	3.842915349
1186	0.1162120205	3.836693382
1187	0.1161449947	3.823433183
1188	0.1159964295	3.815936634
1189	0.1158290522	3.814185669
1190	0.1156779384	3.807813434
1191	0.1155752871	3.802186733
1192	0.1153119125	3.798297869
1193	0.1151042687	3.78227081
1194	0.1148342632	3.774158362
1195	0.1147509855	3.758502439
1196	0.1145581287	3.750200072
1197	0.1139298865	3.745955693
1198	0.1137716623	3.73299825
1199	0.1135097561	3.727646183
1200	0.1131269601	3.71296353
1201	0.11305456	3.701087408
1202	0.1129775659	3.6919394
1203	0.112712929	3.684362172
1204	0.112298019	3.680933005
1205	0.11215699	3.676807887
1206	0.112023219	3.671238753
1207	0.1117284039	3.662977372
1208	0.1115054065	3.658196686
1209	0.1111671534	3.650917447
1210	0.1110853227	3.649279447
1211	0.1109310341	3.641829916
1212	0.1105580927	3.639354389
1213	0.1104931273	3.636467305
1214	0.1103801836	3.627680191
1215	0.1102524871	3.624441557
1216	0.1103065358	3.622952027
1217	0.1102076292	3.610768335
1218	0.1098250097	3.608374594
1219	0.1095537663	3.602965077
1220	0.109472971	3.596876341
1221	0.1093239098	3.59338024
1222	0.1089952951	3.588732081
1223	0.1087757879	3.580779419
1224	0.1086578886	3.575141208
1225	0.108308669	3.567609698
1226	0.107913037	3.552645027
1227	0.1077055572	3.547703939
1228	0.1074480837	3.539318328
1229	0.1073512025	3.534447433
1230	0.1073085908	3.525970612
1231	0.1070259649	3.517154584
1232	0.1070008616	3.508970225
1233	0.1067376565	3.506091567
1234	0.1065788902	3.497970512
1235	0.106065547	3.489869615
1236	0.1059972556	3.487556458
1237	0.1057110314	3.483634924
1238	0.1057124712	3.480706416
1239	0.1054335017	3.477230787
1240	0.1053175353	3.473737345
1241	0.1051267443	3.467617455
1242	0.1050267554	3.457845841
1243	0.1048305676	3.453709761
1244	0.1046673945	3.452473578
1245	0.1043273663	3.447134715
1246	0.1042806459	3.436674102
1247	0.1042591731	3.43381389
1248	0.1041541301	3.431099031
1249	0.1040214113	3.428781968
1250	0.1039992582	3.424185314
1251	0.1038603027	3.418992946
1252	0.1035381959	3.408135728
1253	0.1034022142	3.402741753
1254	0.1033554086	3.397195084
1255	0.1033004642	3.39516037
1256	0.1029720199	3.388371614
1257	0.103011643	3.384740513
1258	0.1022087216	3.376392978
1259	0.1022330328	3.372028443
1260	0.1019747769	3.361309234
1261	0.1017840428	3.357018483
1262	0.1015308632	3.353617691
1263	0.1014337139	3.350511471
1264	0.1012321781	3.347199052
1265	0.1011219454	3.341277653
1266	0.1009360415	3.337397482
1267	0.100641885	3.320332577
1268	0.1005335157	3.313251573
1269	0.1005907903	3.311256075
1270	0.1000656119	3.30723551
1271	0.09991749154	3.302939013
1272	0.09972548057	3.295058707
1273	0.09966376083	3.285651389
1274	0.09942548742	3.281509073
1275	0.09918203089	3.271032252
1276	0.09911711938	3.268878278
1277	0.09908438766	3.26597803
1278	0.09868673886	3.256909486
1279	0.09867757759	3.25351682
1280	0.09843140727	3.243849945
1281	0.0983325607	3.239782837
1282	0.09824683275	3.235654954
1283	0.09818582872	3.229407105
1284	0.09793586908	3.223008748
1285	0.09754484537	3.21157097
1286	0.09713083503	3.200408624
1287	0.09683563302	3.194963543
1288	0.09660454719	3.19065322
1289	0.09665166766	3.186516662
1290	0.09631853304	3.182842899
1291	0.09620603343	3.178397751
1292	0.09613235079	3.176652512
1293	0.09584797701	3.169965367
1294	0.09562083432	3.160228799
1295	0.09546734953	3.15736971
1296	0.095503623	3.149300713
1297	0.09499740766	3.145771668
1298	0.09478576658	3.138271473
1299	0.09448279652	3.135679624
1300	0.09392563744	3.12620818
1301	0.09386118171	3.122204243
1302	0.09359016306	3.114571398
1303	0.09358396843	3.109433674
1304	0.09351701739	3.106199901
1305	0.09333538752	3.100350329
1306	0.09327853982	3.098346885
1307	0.09299781783	3.095499106
1308	0.09288527545	3.086910034
1309	0.0928034769	3.082664953
1310	0.09271891067	3.080021778
1311	0.09246412925	3.075868988
1312	0.09238238388	3.069964086
1313	0.09234122432	3.067388554
1314	0.09222809354	3.063174913
1315	0.0920288032	3.05705265
1316	0.09203190189	3.05422908
1317	0.09194787408	3.043029106
1318	0.09130519305	3.032794775
1319	0.090994416	3.027987134
1320	0.09087930891	3.021166721
1321	0.09028196871	3.012262508
1322	0.09023448485	3.00782377
1323	0.09016052629	3.001691057
1324	0.08996404626	2.988723377
1325	0.08980147482	2.984946274
1326	0.0897890366	2.983658644
1327	0.08967239919	2.978910364
1328	0.08936375064	2.966510266
1329	0.08888167851	2.956039419
1330	0.08852940389	2.949680226
1331	0.08836995633	2.945272518
1332	0.08841418598	2.940037472
1333	0.08827638433	2.937969866
1334	0.08813205508	2.922410796
1335	0.08811858857	2.91475879
1336	0.08801121351	2.909151929
1337	0.08767186229	2.899426237
1338	0.08759472013	2.88910583
1339	0.08746248792	2.879010766
1340	0.08748459469	2.875545766
1341	0.08731275621	2.872593838
1342	0.08720846792	2.869611028
1343	0.08714794866	2.867185118
1344	0.08698226017	2.86445009
1345	0.08685745271	2.860238471
1346	0.08677246878	2.857137203
1347	0.08674184516	2.854731003
1348	0.08661494719	2.850942432
1349	0.08646377018	2.847581524
1350	0.08641526786	2.839629963
1351	0.08624198084	2.831115836
1352	0.0859825445	2.825215814
1353	0.08587204581	2.818252669
1354	0.0858171182	2.815243873
1355	0.08572477291	2.811278793
1356	0.08571227014	2.808822212
1357	0.08565004754	2.806461701
1358	0.08548024938	2.799453376
1359	0.0850048516	2.791643164
1360	0.08482400578	2.787736079
1361	0.08469897376	2.78310196
1362	0.08457141318	2.781010569
1363	0.08444451334	2.774525769
1364	0.08439137398	2.771388021
1365	0.08426712638	2.768446381
1366	0.08412342575	2.765226854
1367	0.08405105702	2.763487773
1368	0.08378524607	2.759817505
1369	0.08367177516	2.750130465
1370	0.08362112072	2.74738431
1371	0.08356333182	2.742826898
1372	0.08340526143	2.740072031
1373	0.08326632844	2.735282096
1374	0.08327518923	2.734086225
1375	0.08346006609	2.727395417
1376	0.08324795419	2.722628988
1377	0.08318136262	2.717389044
1378	0.08303254976	2.707077729
1379	0.0828979456	2.704155767
1380	0.08271200944	2.6994792
1381	0.0826107389	2.692116162
1382	0.08230015802	2.684662593
1383	0.08221908634	2.67822778
1384	0.0820699723	2.674288382
1385	0.08190142022	2.668888989
1386	0.08185042983	2.66294863
1387	0.08171528755	2.655882178
1388	0.08152752636	2.652520488
1389	0.08146768068	2.650756674
1390	0.08126552286	2.648129742
1391	0.08113921167	2.644786386
1392	0.08101132292	2.635147604
1393	0.08085188956	2.629855683
1394	0.08070852016	2.622532814
1395	0.08051493807	2.621005054
1396	0.08036486529	2.619174647
1397	0.08025462457	2.617438581
1398	0.07966530434	2.607095367
1399	0.07960135169	2.601704297
1400	0.07955053378	2.598717898
1401	0.07931065193	2.595426299
1402	0.07939501619	2.588468598
1403	0.07929686035	2.582912083
1404	0.07926722161	2.581454879
1405	0.07896434661	2.576468194
1406	0.0789456399	2.571448546
1407	0.07891628821	2.565878447
1408	0.07866371399	2.561981681
1409	0.07840673473	2.560068083
1410	0.07835921123	2.555516581
1411	0.07835410031	2.554369934
1412	0.07810795911	2.543883109
1413	0.0779925716	2.537668939
1414	0.07796722562	2.533335028
1415	0.07779367274	2.530713374
1416	0.07779096083	2.526214015
1417	0.07759392284	2.523536462
1418	0.07743702625	2.519209193
1419	0.07733579546	2.510015592
1420	0.07702835824	2.502219266
1421	0.07696712946	2.4965924
1422	0.07689556202	2.494086908
1423	0.07683315679	2.487946691
1424	0.07652164741	2.483391478
1425	0.07640515703	2.480821232
1426	0.07634471568	2.477682912
1427	0.07618164679	2.472626762
1428	0.07614513862	2.464559546
1429	0.07599915421	2.460378132
1430	0.07595101314	2.457718192
1431	0.07582594015	2.455111758
1432	0.07570556141	2.452516953
1433	0.07568257317	2.451458711
1434	0.07558631288	2.446677222
1435	0.07542658216	2.438979359
1436	0.07515891314	2.431978817
1437	0.0750482765	2.424826062
1438	0.07501726946	2.423964936
1439	0.07478254395	2.418087947
1440	0.07474459137	2.415657546
1441	0.07458209972	2.412347297
1442	0.07449251778	2.409105261
1443	0.07432272722	2.403967845
1444	0.07413803087	2.402311171
1445	0.07401820428	2.400405309
1446	0.07381398554	2.395805892
1447	0.07367208578	2.389097643
1448	0.0736312463	2.386698909
1449	0.07341013957	2.383662334
1450	0.07335504971	2.38110023
1451	0.07303773707	2.377205586
1452	0.07289718217	2.369180562
1453	0.07282519304	2.364533994
1454	0.07258126029	2.354563271
1455	0.07244419031	2.350093019
1456	0.07239123496	2.34762629
1457	0.07227789626	2.344155642
1458	0.07194824641	2.338024799
1459	0.07185733082	2.334985087
1460	0.07184887944	2.332618827
1461	0.07177615479	2.330159067
1462	0.07166184299	2.324344467
1463	0.07141832083	2.316398811
1464	0.07114174038	2.313573279
1465	0.07114699148	2.312303637
1466	0.07091681358	2.306754987
1467	0.07072038202	2.303129411
1468	0.0707156044	2.302053899
1469	0.07046221208	2.29468132
1470	0.0701288428	2.288907667
1471	0.07001049963	2.286946326
1472	0.06979523846	2.277650554
1473	0.06951943058	2.273636846
1474	0.0694293767	2.270374141
1475	0.06914841272	2.267757862
1476	0.06912732581	2.264205012
1477	0.06902491336	2.262888711
1478	0.06889056016	2.257087996
1479	0.06865176782	2.25432768
1480	0.0686045965	2.251149126
1481	0.06853399953	2.249000863
1482	0.06850659151	2.246264394
1483	0.06846432365	2.241906419
1484	0.06829981951	2.238672318
1485	0.06830503835	2.2381997
1486	0.06827056874	2.234457006
1487	0.06818077503	2.227280508
1488	0.06790078993	2.224543696
1489	0.06785925053	2.222852625
1490	0.06792871925	2.219912285
1491	0.06771729777	2.217571351
1492	0.06763578265	2.214822465
1493	0.06733550316	2.206391387
1494	0.0671998572	2.197845639
1495	0.0671821485	2.1966013
1496	0.06702351627	2.189660508
1497	0.0670007239	2.187491873
1498	0.06696040845	2.186045924
1499	0.06694270832	2.181348179
1500	0.06694651005	2.177887049
1501	0.06679791013	2.175850811
1502	0.06675736589	2.173510222
1503	0.06665306105	2.16457942
1504	0.06647931892	2.157300137
1505	0.06641363509	2.151392174
1506	0.06609833934	2.14206129
1507	0.06609307867	2.139521242
1508	0.0660276701	2.136915617
1509	0.06602810991	2.13422595
1510	0.06605873069	2.133678581
1511	0.06584438441	2.131504266
1512	0.06580733375	2.129489588
1513	0.06553429322	2.123723935
1514	0.06536935456	2.121952622
1515	0.06517135893	2.116288796
1516	0.06494441658	2.108800216
1517	0.06487091486	2.106132532
1518	0.06482684711	2.1021431
1519	0.06472462815	2.094746015
1520	0.06443827853	2.089697829
1521	0.06440909285	2.087623867
1522	0.06436239606	2.083753674
1523	0.06423948227	2.077799038
1524	0.06416586177	2.075299851
1525	0.06407064213	2.070729843
1526	0.06419877082	2.067527412
1527	0.06408520507	2.062330854
1528	0.06391952992	2.05844157
1529	0.06371897757	2.052859433
1530	0.063672452	2.050781352
1531	0.06331060095	2.04558171
1532	0.06321166802	2.042700164
1533	0.06318307247	2.038525544
1534	0.06319585064	2.036712178
1535	0.06295663527	2.03143891
1536	0.06291288298	2.029712177
1537	0.06282780507	2.024173418
1538	0.06278790704	2.020804865
1539	0.06278329579	2.020277053
1540	0.06245154287	2.014144677
1541	0.06248143457	2.011265412
1542	0.06226065756	2.007345264
1543	0.06210662167	2.005347468
1544	0.06200107233	2.002558298
1545	0.06186042201	1.998633773
1546	0.06180249492	1.996036296
1547	0.06167574263	1.993310332
1548	0.06142714826	1.987130893
1549	0.061041434	1.98059909
1550	0.06070605802	1.976918309
1551	0.06064350603	1.973574975
1552	0.060605504	1.972349993
1553	0.06038338399	1.96754914
1554	0.06030906602	1.965740894
1555	0.06022953555	1.963029783
1556	0.06013181962	1.960444178
1557	0.0600827584	1.958748782
1558	0.06003549862	1.956995655
1559	0.05987064751	1.95148464
1560	0.05966785716	1.942993513
1561	0.05967137021	1.941421517
1562	0.0595524664	1.938098512
1563	0.05950009824	1.935703716
1564	0.05935853999	1.932573015
1565	0.05911758696	1.924985951
1566	0.05913440504	1.922788229
1567	0.05883083909	1.917064282
1568	0.05868210207	1.91236672
1569	0.05830320718	1.906581875
1570	0.05825458239	1.905702065
1571	0.05815852411	1.901773261
1572	0.05810666502	1.900048705
1573	0.0580757943	1.895878628
1574	0.05797240528	1.893240732
1575	0.05787937069	1.890208157
1576	0.05786804236	1.88393393
1577	0.05789880665	1.882748313
1578	0.05774711863	1.881127378
1579	0.05772019118	1.87831451
1580	0.05769049693	1.875971444
1581	0.0576907563	1.873504488
1582	0.05773317711	1.872221892
1583	0.05772931197	1.870285662
1584	0.0575722097	1.864232139
1585	0.05747937038	1.860810558
1586	0.05741067248	1.85656113
1587	0.05732460067	1.851647664
1588	0.05727719468	1.846838431
1589	0.05727286662	1.846230948
1590	0.05720020032	1.844774099
1591	0.05717491296	1.842834626
1592	0.05708746493	1.83935826
1593	0.05690645882	1.833580906
1594	0.05680986733	1.829731521
1595	0.05677769603	1.828809041
1596	0.05665927917	1.823299193
1597	0.05638905221	1.81870309
1598	0.05628187613	1.814927902
1599	0.05621307094	1.809887225
1600	0.05618145739	1.808971521
1601	0.05602371579	1.806158351
1602	0.05594179119	1.803647128
1603	0.05589089615	1.80235255
1604	0.05592144563	1.799977392
1605	0.05587389355	1.798645794
1606	0.05589711934	1.796370777
1607	0.05576630465	1.793142165
1608	0.05562307717	1.790175613
1609	0.05568125966	1.78516075
1610	0.05561692518	1.783688295
1611	0.05552160586	1.782625531
1612	0.05541886742	1.779867697
1613	0.05521043852	1.777512566
1614	0.05504859028	1.773830598
1615	0.05483296482	1.772047603
1616	0.05481266	1.767977611
1617	0.0547623449	1.766992981
1618	0.05463502994	1.764297562
1619	0.05459955625	1.763421835
1620	0.05456299899	1.761838342
1621	0.05443150141	1.759922044
1622	0.05445859363	1.758169771
1623	0.05440736932	1.754803213
1624	0.05433386517	1.753341232
1625	0.05423546011	1.74976282
1626	0.05420780905	1.748982325
1627	0.0542567398	1.747861196
1628	0.05428163747	1.745283505
1629	0.05426054122	1.7433718
1630	0.05419276679	1.739125248
1631	0.05412493267	1.736473872
1632	0.05415552775	1.733601583
1633	0.05414374537	1.73304207
1634	0.05409777618	1.731712043
1635	0.05408867972	1.730070648
1636	0.05388407694	1.726771712
1637	0.0538058863	1.725375817
1638	0.05376360283	1.72394087
1639	0.05370383078	1.720045836
1640	0.0536857186	1.719265866
1641	0.05346596852	1.717210237
1642	0.05342752318	1.714387723
1643	0.05339895166	1.710603187
1644	0.05332691132	1.708456223
1645	0.05317217385	1.706181667
1646	0.05319454845	1.702276835
1647	0.05318393148	1.700824288
1648	0.0532171495	1.698025236
1649	0.05323032843	1.696942061
1650	0.05326582504	1.6939367
1651	0.05313442488	1.688968501
1652	0.05311320844	1.688021765
1653	0.05306683846	1.68524323
1654	0.05280408419	1.680445922
1655	0.0526645128	1.67498935
1656	0.05266453643	1.673861541
1657	0.05263269106	1.671022347
1658	0.05264289058	1.666847535
1659	0.05264010362	1.666125387
1660	0.0526176449	1.662830358
1661	0.05245061513	1.66041624
1662	0.05234244618	1.655271569
1663	0.05231184225	1.654107269
1664	0.05224218431	1.652471716
1665	0.05220751522	1.65125733
1666	0.05202231797	1.645170483
1667	0.0519141935	1.641038509
1668	0.0518670204	1.640449508
1669	0.05186974558	1.637950335
1670	0.05183339997	1.637280315
1671	0.05182615958	1.634481378
1672	0.05166601289	1.629890694
1673	0.05158669918	1.627062045
1674	0.05151937883	1.624060416
1675	0.05135447198	1.616842725
1676	0.05133941891	1.616010912
1677	0.05127302966	1.613807227
1678	0.05132481534	1.611244183
1679	0.05123923943	1.610302101
1680	0.05110820961	1.608477786
1681	0.05102768845	1.606445457
1682	0.050882698	1.601799139
1683	0.0508599715	1.601309404
1684	0.05081246268	1.6002164
1685	0.05075143815	1.599539282
1686	0.0506607071	1.596669239
1687	0.05061842955	1.593467957
1688	0.05050273402	1.591550712
1689	0.05042130833	1.588309698
1690	0.05051272824	1.585874056
1691	0.05047635133	1.584826757
1692	0.05038150778	1.582767728
1693	0.05023869186	1.577503785
1694	0.05019210374	1.5753481
1695	0.05013950081	1.572199003
1696	0.05008904927	1.570106203
1697	0.05003135994	1.568234559
1698	0.04997470565	1.563804576
1699	0.0499754826	1.56282033
